length_url,length_hostname,nb_dots,nb_hyphens,nb_eq,nb_underscore,nb_percent,nb_comma,ratio_digits_url,longest_words_raw,longest_word_host,longest_word_path,domain_in_title,domain_with_copyright,domain_registration_length,status
67,18,1,5,0,0,0,0,0.104477612,9,8,9,1,1,59,0
42,17,2,1,0,0,0,0,0,6,6,5,0,1,2976,0
42,16,3,0,1,0,0,0,0.119047619,8,8,5,0,1,276,0
155,39,5,2,1,0,2,0,0.15483871,67,7,67,1,1,230,1
49,16,2,0,0,2,0,0,0,9,9,6,0,1,902,0
66,28,3,0,0,0,0,0,0,20,20,9,1,1,80,0
83,16,1,4,0,0,0,0,0.409638554,19,12,19,1,0,274,1
128,50,4,1,3,2,0,0,0.1640625,17,13,17,1,1,25,1
51,17,4,0,0,0,0,0,0,10,5,10,1,0,0,0
66,12,3,1,1,0,0,0,0,8,8,7,0,0,274,1
27,18,2,1,0,0,0,0,0,5,5,0,1,1,228,0
83,19,3,0,0,0,0,0,0,13,11,13,0,1,35,1
86,16,2,1,1,1,0,0,0.139534884,13,13,11,1,0,0,1
41,17,3,0,0,0,0,0,0,9,9,6,1,0,147,0
42,34,2,2,0,0,0,0,0,9,9,0,1,0,387,0
57,22,3,0,0,0,0,0,0,14,14,8,1,0,3568,0
20,12,2,0,0,0,0,0,0,4,4,0,1,1,1046,0
30,21,2,0,0,0,0,0,0,13,13,0,1,0,1395,0
36,20,2,0,0,0,0,0,0,10,10,7,1,0,630,1
69,21,3,0,0,0,0,0,0,14,13,14,1,0,336,1
27,18,3,0,0,0,0,0,0,7,7,0,0,0,601,0
127,50,4,1,3,2,0,0,0.133858268,17,13,17,1,1,25,1
78,14,3,4,0,0,0,0,0.012820513,10,6,10,1,0,892,0
75,31,6,2,0,0,0,0,0.226666667,16,8,16,1,1,198,1
81,22,2,1,0,0,0,0,0,14,14,7,1,1,2,1
58,14,3,0,1,0,0,0,0.086206897,13,6,13,1,1,0,0
36,9,2,0,0,0,0,0,0,6,6,5,1,0,677,1
55,23,3,1,1,0,0,0,0.272727273,15,7,15,1,0,350,1
101,25,3,1,0,0,0,0,0,17,17,14,0,0,42,1
27,19,2,0,0,0,0,0,0,12,12,0,1,0,327,0
34,21,1,0,0,0,0,0,0,17,17,5,1,0,53,0
92,15,3,1,1,5,0,0,0.02173913,15,6,15,1,0,1833,1
36,11,2,1,0,0,0,0,0.055555556,11,3,11,0,0,616,0
125,50,4,1,3,2,0,0,0.112,17,13,17,1,1,25,1
97,19,3,1,0,5,0,0,0.206185567,15,15,9,1,1,114,0
131,58,7,0,3,2,0,0,0.13740458,25,12,25,1,0,269,1
47,17,3,0,0,0,0,0,0,10,9,10,0,0,1515,1
54,13,2,0,0,0,0,0,0.481481481,32,7,32,1,0,1133,1
74,19,2,4,0,0,0,0,0,11,11,8,0,0,332,0
78,15,2,6,0,0,0,0,0,10,7,10,0,0,509,0
34,26,2,0,0,0,0,0,0,19,19,0,0,0,256,0
40,14,3,1,0,0,0,0,0,5,3,5,0,0,198,0
29,21,2,0,0,0,0,0,0,13,13,0,1,1,500,0
123,11,5,8,2,0,0,0,0.162601626,13,5,13,1,1,2815,1
54,18,3,0,1,0,0,0,0.092592593,10,10,8,1,1,60,0
42,17,2,0,0,0,0,0,0,11,10,11,0,1,510,0
31,18,1,0,0,0,0,0,0,14,14,4,1,0,358,1
46,22,1,1,0,0,0,0,0.02173913,18,18,8,1,0,367,1
48,28,1,0,0,0,0,0,0,24,24,7,1,0,177,1
33,25,1,0,0,0,0,0,0,21,21,0,1,0,335,1
89,22,5,0,0,0,0,0,0.258426966,32,8,32,1,0,7,1
59,21,3,5,0,0,0,0,0,7,5,7,1,0,269,0
50,16,2,0,1,0,0,0,0.08,16,8,16,1,0,92,1
78,13,3,1,0,0,0,0,0,18,6,18,1,0,101,1
44,20,2,1,0,0,0,0,0,9,9,5,0,1,905,0
59,9,2,2,0,0,0,0,0,10,5,10,0,0,171,0
53,16,2,0,0,2,0,0,0,9,9,9,0,1,902,0
47,30,3,1,0,0,0,0,0.063829787,13,13,5,1,1,644,1
26,19,2,0,0,0,0,0,0,11,11,0,0,0,114,0
24,15,1,1,0,0,0,0,0,6,6,0,1,0,364,1
36,27,2,0,0,0,0,0,0,19,19,0,1,0,340,0
64,21,2,1,0,0,0,0,0,17,17,7,1,0,234,1
79,60,4,2,1,0,0,0,0.291139241,32,32,5,1,0,231,1
23,15,2,0,0,0,0,0,0.173913043,8,8,0,1,0,87,0
32,23,2,0,0,0,0,0,0.09375,10,10,0,1,0,374,1
81,27,2,0,0,0,0,0,0.259259259,32,19,32,1,0,76,1
49,13,3,0,1,1,0,0,0,10,4,10,1,1,265,1
57,23,3,3,0,0,0,0,0,15,15,7,1,1,26,0
75,27,3,0,0,0,0,0,0.24,32,14,32,1,1,343,1
51,31,2,0,0,0,0,0,0.098039216,13,13,11,1,1,644,1
47,17,3,1,0,0,0,0,0,8,6,8,1,0,558,1
34,11,1,0,0,0,0,0,0,14,7,14,1,0,182,0
54,21,3,1,0,0,0,0,0,13,13,7,1,1,246,0
62,16,2,5,0,0,0,0,0,8,8,6,1,1,374,0
45,25,2,0,0,0,0,0,0,17,17,12,1,1,2508,0
89,81,8,1,0,0,0,0,0.247191011,32,32,0,0,0,274,1
67,21,3,1,0,0,0,0,0.014925373,10,8,10,1,0,464,1
66,13,2,3,0,0,0,0,0.060606061,10,10,9,1,0,84,1
31,12,2,0,0,0,0,0,0,8,8,6,1,0,97,1
77,14,4,1,1,0,4,0,0.051948052,14,6,14,0,0,1048,0
105,28,4,0,0,0,5,0,0.095238095,15,15,13,1,0,632,0
65,22,2,0,0,4,0,0,0,13,13,9,0,1,3305,0
68,42,4,0,0,0,0,0,0.147058824,15,13,15,1,1,25,1
54,14,1,0,0,0,0,0,0.388888889,32,10,32,1,0,246,1
55,13,4,2,0,0,0,0,0.054545455,7,5,7,1,1,184,1
19,10,1,0,0,0,0,0,0,7,7,0,0,1,0,0
21,14,1,0,0,0,0,0,0,11,11,0,1,1,0,0
50,15,2,2,0,0,0,0,0.12,7,7,7,0,0,63,0
55,17,2,2,0,0,0,0,0,9,9,7,1,1,150,0
33,22,1,0,0,0,0,0,0,19,19,2,1,0,0,1
45,15,2,0,0,2,0,0,0,7,7,7,0,1,505,0
108,23,3,1,2,1,0,0,0.12037037,16,16,15,1,0,0,1
91,15,4,5,0,0,0,0,0.131868132,8,3,8,1,0,0,1
54,21,2,0,0,0,0,0,0.018518519,17,17,7,1,0,334,1
28,20,2,1,0,0,0,0,0,8,8,0,1,1,372,0
50,18,3,0,0,0,0,0,0,10,10,7,1,0,164,1
44,25,3,0,0,0,0,0,0.181818182,11,11,5,0,0,122,1
29,22,2,0,0,0,0,0,0.068965517,15,15,0,1,0,313,1
108,17,3,1,0,6,0,0,0,16,9,16,1,1,329,0
19,5,1,0,0,0,0,0,0.052631579,5,2,5,1,1,89,1
31,13,2,0,0,0,0,0,0.032258065,6,6,4,0,0,0,0
23,14,2,0,0,0,0,0,0,7,7,0,0,0,0,0
18,10,2,0,0,0,0,0,0.166666667,3,3,0,1,0,85,0
51,32,2,0,0,0,0,0,0,14,14,10,1,0,250,1
43,16,2,0,0,1,0,0,0,9,9,6,0,0,906,0
85,21,2,1,1,0,0,0,0.258823529,32,13,32,1,1,99,1
23,15,2,0,0,0,0,0,0,7,7,0,0,0,143,1
39,30,2,0,0,0,0,0,0,22,22,0,1,0,343,0
24,15,2,1,0,0,0,0,0,4,4,0,1,1,79,0
69,26,2,0,0,4,0,0,0.043478261,10,10,10,0,0,212,0
76,19,2,5,0,0,0,0,0,11,11,9,1,1,582,0
40,18,2,0,0,0,0,0,0,10,10,7,0,0,293,0
78,69,4,2,0,0,0,0,0.115384615,36,36,0,1,0,218,1
38,13,1,1,0,0,0,0,0,9,9,8,1,1,29,1
35,16,2,0,0,0,0,0,0.085714286,9,9,7,1,0,2648,1
28,19,4,0,0,0,0,0,0,4,4,0,0,0,0,0
41,24,3,0,0,0,0,0,0,13,13,9,1,1,665,0
40,14,2,1,0,0,0,0,0.025,7,6,7,0,1,1558,0
22,13,2,0,0,0,0,0,0,5,5,0,1,1,166,0
98,16,2,0,2,1,0,0,0.071428571,33,6,33,0,1,2976,1
25,18,2,0,0,0,0,0,0,11,11,0,1,1,318,1
33,19,2,0,0,0,0,0,0,16,16,3,1,0,341,1
42,14,3,0,0,0,0,0,0.119047619,8,8,6,1,1,150,0
92,15,3,0,0,6,0,0,0.043478261,10,7,10,1,0,2890,0
59,18,2,0,0,0,0,0,0.389830508,32,8,32,1,0,172,1
59,23,4,0,0,0,0,0,0,9,8,9,1,1,0,0
90,17,2,0,1,0,0,0,0.055555556,13,13,13,1,0,315,1
32,8,1,0,0,0,0,0,0,5,5,4,1,0,0,1
34,25,2,0,0,0,0,0,0,17,17,0,1,1,387,0
73,15,4,0,2,0,0,0,0,9,6,9,0,0,2975,0
34,26,2,0,0,0,0,0,0,18,18,0,1,1,259,0
77,23,1,0,0,0,0,0,0.285714286,32,19,32,1,0,76,1
54,21,2,2,0,0,0,0,0,13,13,8,0,1,335,0
41,12,2,0,0,0,0,0,0,8,8,5,1,0,43,1
35,16,2,0,0,0,0,0,0,10,8,10,0,0,2804,0
49,13,2,4,0,0,0,0,0,7,5,7,0,0,1343,0
41,26,3,0,0,0,0,0,0,13,13,3,0,0,351,0
70,21,2,2,0,1,0,0,0.014285714,9,9,8,0,0,1883,0
169,17,1,1,5,0,4,0,0.159763314,43,14,43,1,0,0,1
28,21,2,0,0,0,0,0,0,9,9,0,0,0,282,1
41,34,2,2,0,0,0,0,0.12195122,10,10,0,1,0,340,1
36,18,2,0,0,0,0,0,0,10,10,6,0,0,295,0
33,12,2,0,0,0,0,0,0.212121212,7,4,7,0,0,1261,0
54,20,3,1,0,0,0,0,0,12,12,8,1,0,730,0
48,12,2,2,0,0,0,0,0,8,5,8,1,0,128,1
21,12,2,0,0,0,0,0,0,4,4,0,0,0,1417,0
49,31,2,0,0,0,0,0,0,23,23,9,1,0,314,1
63,16,3,4,0,0,0,0,0.095238095,8,8,6,1,0,96,0
64,17,2,4,0,0,0,0,0.09375,9,9,8,1,1,554,0
40,33,2,0,0,0,0,0,0,20,20,0,1,0,374,1
80,27,3,4,0,0,0,0,0.075,15,15,9,1,0,35,0
53,13,2,0,0,0,0,0,0.396226415,32,6,32,1,0,0,1
77,20,2,5,0,0,0,0,0,12,12,10,1,0,335,0
34,25,2,0,0,0,0,0,0,17,17,0,1,0,2020,0
65,10,3,0,0,0,0,0,0.092307692,9,6,9,1,0,542,1
71,7,3,2,1,0,0,0,0.014084507,10,4,10,1,0,381,1
115,24,2,13,0,0,0,0,0.026086957,13,13,9,1,1,322,0
47,17,1,1,0,0,0,0,0.021276596,22,8,22,1,1,163,1
48,17,4,0,0,2,0,0,0.104166667,9,4,9,1,1,0,0
32,25,2,0,0,0,0,0,0.03125,12,12,0,1,0,374,1
21,6,1,0,0,0,0,0,0.047619048,6,3,6,1,0,205,1
41,18,3,0,0,0,0,0,0,14,14,4,1,0,159,1
63,56,7,1,0,0,0,0,0.031746032,14,14,0,1,0,189,1
65,19,3,1,0,0,2,0,0.184615385,10,9,10,1,1,0,0
56,24,3,3,0,0,0,0,0,11,11,7,1,1,260,0
43,34,2,2,0,0,0,0,0,11,11,0,1,0,726,1
163,39,6,0,0,0,0,0,0.159509202,33,12,33,1,0,0,1
299,23,5,1,1,0,0,0,0.421404682,192,11,192,1,0,948,1
89,19,1,5,0,0,0,0,0.02247191,15,15,10,1,1,150,0
20,11,2,0,0,0,0,0,0,4,4,0,1,1,0,0
107,21,4,1,1,0,0,0,0,14,14,13,1,0,140,1
34,26,2,0,0,0,0,0,0,18,18,0,1,0,427,0
60,22,3,0,0,0,1,0,0.033333333,13,13,10,1,0,197,0
37,29,2,0,0,0,0,0,0.081081081,13,13,0,1,1,645,1
30,21,2,1,0,0,0,0,0,7,7,0,1,1,30,0
65,16,2,0,0,4,0,0,0,10,9,10,0,1,904,0
29,20,2,0,0,0,0,0,0.034482759,11,11,0,0,0,124,1
67,15,2,1,0,0,0,0,0,15,8,15,1,0,0,1
54,11,2,0,0,0,0,0,0.148148148,32,3,32,0,0,208,1
32,24,2,0,0,0,0,0,0,16,16,0,1,1,228,0
24,16,2,0,0,0,0,0,0,8,8,0,0,1,591,0
131,14,3,1,1,0,6,0,0.061068702,12,5,12,1,0,210,1
30,22,2,0,0,0,0,0,0,14,14,0,1,0,315,0
77,15,2,0,0,5,0,0,0,13,7,13,0,1,507,0
36,16,3,0,1,1,0,0,0,6,6,3,0,0,0,0
55,47,3,2,0,0,0,0,0,11,11,0,1,1,584,0
44,28,2,0,0,0,0,0,0,20,20,5,1,0,390,0
64,36,5,2,0,0,0,0,0.046875,7,7,5,1,0,217,1
31,5,1,2,0,0,0,0,0.064516129,9,2,9,1,1,0,1
196,13,4,0,3,1,0,0,0.397959184,64,3,64,1,1,0,1
79,13,3,1,0,0,0,0,0.126582278,15,6,15,1,0,220,1
54,25,3,0,0,0,0,0,0,17,17,5,1,1,444,0
30,21,2,0,0,0,0,0,0,13,13,0,1,1,183,0
25,9,1,0,0,0,0,0,0,6,6,5,0,0,186,1
18,9,1,0,0,0,0,0,0,6,6,0,0,1,234,0
228,12,2,1,0,4,0,0,0.385964912,64,9,64,1,0,329,1
48,18,2,1,0,0,0,0,0,10,10,8,0,0,119,0
25,16,2,0,0,0,0,0,0,8,8,0,0,1,162,0
83,12,2,5,0,0,0,0,0.048192771,11,4,11,1,1,741,0
56,16,2,0,0,3,0,0,0,9,9,7,0,0,905,0
45,12,3,0,0,0,0,0,0,7,4,7,1,0,0,0
127,50,4,1,3,2,0,0,0.188976378,17,13,17,1,0,14,1
46,21,2,0,0,0,1,0,0.043478261,13,13,8,1,1,1863,0
67,22,3,0,0,2,0,0,0,14,14,10,0,1,70,0
32,15,2,0,0,0,0,0,0.03125,8,6,8,0,0,2972,0
23,15,2,0,0,0,0,0,0,7,7,0,1,1,12,0
54,12,2,1,0,1,0,0,0.074074074,7,4,7,0,1,69,0
39,22,3,1,0,0,0,0,0,14,14,4,1,0,161,1
124,50,4,1,3,2,0,0,0.161290323,17,13,17,1,1,24,1
73,13,1,10,0,0,0,0,0,9,9,7,1,0,739,0
89,16,2,1,0,0,2,0,0.04494382,9,8,9,1,1,0,1
41,22,2,0,0,0,0,0,0.073170732,14,14,5,1,0,1305,0
56,25,2,1,1,0,0,0,0.053571429,15,8,15,1,0,1192,1
185,17,2,1,3,2,0,0,0.254054054,40,6,40,1,1,247,1
44,36,2,0,0,0,0,0,0,28,28,0,1,0,312,0
91,11,3,5,0,0,0,0,0,11,3,11,1,0,0,0
16,8,1,0,0,0,0,0,0,5,5,0,1,0,304,1
34,25,2,0,0,0,0,0,0,16,16,0,1,1,356,0
49,22,3,1,0,0,0,0,0,8,8,6,1,1,608,1
44,16,2,0,0,0,0,0,0,18,8,18,0,0,2806,0
118,42,4,0,3,2,0,0,0.203389831,17,13,17,1,1,25,1
36,29,2,0,0,0,0,0,0,16,16,0,1,0,374,1
46,19,3,1,0,0,0,0,0,5,5,5,0,1,80,1
122,46,5,0,3,2,0,0,0.155737705,17,13,17,1,0,14,1
23,14,2,0,0,0,0,0,0,6,6,0,0,1,1170,0
56,11,2,1,0,0,0,0,0,13,3,13,1,0,265,1
104,53,3,1,2,0,0,0,0,39,39,7,1,1,182,1
61,40,2,1,0,0,0,0,0,17,17,13,1,1,2505,0
24,17,2,0,0,0,0,0,0,10,10,0,1,0,0,0
206,12,3,1,3,1,0,0,0.349514563,64,5,64,0,1,0,1
40,14,4,0,0,0,0,0,0.35,7,3,7,1,0,0,1
34,27,2,0,0,0,0,0,0,14,14,0,1,1,371,0
34,16,3,0,0,0,0,0,0,10,10,6,1,0,0,1
68,38,2,1,0,0,0,0,0,22,17,22,1,1,2506,0
29,12,1,0,0,0,0,0,0.103448276,8,8,5,1,1,102,1
40,19,3,0,0,0,0,0,0,11,11,5,1,0,315,1
73,18,3,0,0,1,0,0,0.02739726,12,12,7,1,0,335,1
82,25,2,6,0,0,0,0,0.097560976,16,16,11,1,1,2369,0
25,17,3,0,0,0,0,0,0,6,6,0,0,1,0,0
77,23,1,0,0,0,0,0,0.285714286,32,19,32,1,0,76,1
67,20,5,0,0,0,0,0,0,13,13,7,0,1,359,1
25,17,2,0,0,0,0,0,0,9,9,0,0,1,197,0
112,13,3,6,0,0,1,0,0.017857143,11,5,11,1,1,77,0
76,17,3,6,0,0,0,0,0.065789474,9,9,7,1,0,165,0
53,25,3,0,0,1,0,0,0.018867925,17,17,7,1,0,250,1
36,28,4,0,0,0,0,0,0.25,10,10,0,1,0,352,1
55,46,2,4,0,0,0,0,0,10,10,0,1,1,258,1
34,26,4,0,0,0,0,0,0.058823529,11,11,0,1,1,321,1
64,19,1,1,0,0,0,0,0.046875,16,16,9,1,0,91,1
47,19,3,0,0,0,0,0,0,10,10,10,1,1,192,0
31,23,2,1,0,0,0,0,0,7,7,0,1,0,0,1
36,18,2,0,0,0,0,0,0.083333333,10,10,6,0,0,161,1
466,15,4,8,17,6,0,0,0.165236052,17,6,17,1,1,26,1
69,17,3,2,0,0,0,0,0,10,9,10,0,1,296,0
51,16,2,0,0,3,0,0,0,9,9,8,0,1,901,0
54,11,2,0,0,0,0,0,0.203703704,32,3,32,0,0,209,1
204,27,2,1,2,3,0,0,0.132352941,65,15,65,1,0,3353,1
42,17,3,0,0,0,0,0,0.095238095,10,10,6,1,1,0,0
39,30,2,2,0,0,0,0,0,9,9,0,1,1,122,0
58,40,5,0,0,0,0,0,0.034482759,17,17,5,1,0,2382,1
1386,15,13,11,19,16,12,0,0.194083694,158,8,158,1,0,0,1
33,26,2,0,0,0,0,0,0,18,18,0,1,1,382,0
45,15,3,0,0,2,0,0,0,7,7,5,1,1,1493,0
102,25,2,4,0,0,0,0,0,17,17,12,1,0,335,0
40,32,2,1,0,0,0,0,0,16,16,0,1,0,290,1
72,15,1,3,0,0,0,0,0.111111111,11,11,10,1,1,182,0
46,14,2,0,0,0,0,0,0,12,6,12,1,1,252,1
60,21,2,3,0,0,0,0,0,13,13,8,0,1,335,0
19,10,1,0,0,0,0,0,0,7,7,0,0,0,319,0
39,17,2,0,0,1,0,0,0,9,9,6,1,1,1960,1
48,16,3,0,0,0,0,0,0,13,6,13,1,0,2976,0
44,20,2,0,0,0,0,0,0,14,12,14,1,1,140,1
33,20,2,2,1,2,0,0,0,6,6,1,1,0,1047,0
39,32,2,0,0,0,0,0,0,19,19,0,1,1,371,0
76,50,4,1,0,0,0,0,0.065789474,15,13,15,1,1,25,1
21,12,1,0,0,0,0,0,0,8,8,0,1,1,265,1
47,17,2,1,0,0,0,0,0,9,9,7,1,0,205,1
47,17,3,0,1,0,0,0,0,12,6,12,0,0,300,1
98,28,2,1,0,0,0,0,0,20,20,17,1,1,140,0
36,25,2,0,0,0,0,0,0.222222222,11,11,3,0,0,122,1
20,11,2,0,0,0,0,0,0,4,4,0,0,0,0,0
275,25,15,1,5,0,0,0,0.225454545,17,17,17,0,0,199,1
39,21,2,0,0,0,0,0,0.076923077,13,13,9,1,0,236,0
60,16,3,3,0,0,0,0,0,8,5,8,0,0,0,0
93,14,2,8,0,0,0,0,0.064516129,10,6,10,0,0,314,0
47,18,2,2,0,1,0,0,0.063829787,14,14,9,1,1,399,0
61,16,2,4,0,0,0,0,0,8,8,8,0,0,281,0
25,16,2,0,0,0,0,0,0,9,9,0,0,0,0,0
35,26,2,0,0,0,0,0,0,13,13,0,1,0,374,1
74,12,2,1,0,0,0,0,0,9,8,9,1,0,210,1
45,13,1,0,0,0,0,0,0.111111111,10,9,10,1,1,310,1
39,22,2,1,0,0,0,0,0,14,14,5,1,1,452,0
63,21,5,1,0,0,0,0,0.047619048,20,9,20,1,0,176,1
106,17,3,0,6,0,0,0,0.301886792,32,8,32,1,0,208,1
18,10,2,0,0,0,0,0,0,5,5,0,1,0,338,1
97,22,1,1,0,1,0,0,0,18,18,9,1,0,261,1
88,14,4,1,1,0,4,0,0.045454545,25,6,25,0,0,1050,0
32,24,3,1,0,0,0,0,0.21875,8,8,0,1,1,1767,1
32,25,2,0,0,0,0,0,0.03125,12,12,0,1,0,374,1
150,34,2,2,1,3,0,0,0.033333333,31,16,31,1,0,381,1
111,19,3,5,0,4,0,0,0.099099099,11,11,10,0,1,605,0
31,22,2,0,0,0,0,0,0,14,14,0,1,1,2209,0
38,16,2,0,0,1,0,0,0,9,9,4,0,1,904,0
72,19,4,0,0,0,0,0,0,10,9,10,1,0,227,1
38,31,2,0,0,0,0,0,0,18,18,0,1,0,374,1
27,18,2,0,0,0,0,0,0,10,10,0,0,0,17,0
29,20,2,1,0,0,0,0,0,6,6,0,1,1,141,0
66,12,2,0,0,0,0,0,0.318181818,32,8,32,1,0,164,1
41,22,2,0,0,0,0,0,0,14,14,7,0,0,19,1
78,12,3,4,0,2,0,0,0.08974359,11,4,11,1,0,117,0
36,20,3,0,0,0,0,0,0,12,12,4,1,0,0,1
23,15,2,1,0,0,0,0,0,5,5,0,1,1,0,0
137,13,5,0,2,1,0,0,0.182481752,66,9,66,1,0,333,1
128,54,5,1,3,2,0,0,0.171875,17,13,17,1,1,25,1
140,37,3,4,1,3,0,0,0.1,24,10,24,1,0,364,1
79,31,3,0,0,3,0,0,0.025316456,22,22,10,1,1,353,0
56,22,5,1,0,0,0,0,0,15,15,7,1,1,412,1
48,16,2,0,0,0,0,0,0,9,9,9,0,1,362,0
33,25,3,0,0,0,0,0,0,14,14,0,1,1,82,0
124,46,5,0,3,2,0,0,0.129032258,17,13,17,1,1,25,1
43,8,2,1,0,0,0,0,0.023255814,9,5,9,1,0,65,1
38,31,2,0,0,0,0,0,0,18,18,0,1,0,374,1
24,5,1,0,0,0,0,0,0.125,11,2,11,1,0,0,1
120,31,3,1,0,1,0,0,0.041666667,20,20,10,1,1,312,1
128,50,4,1,3,2,0,0,0.140625,17,13,17,1,1,25,1
67,22,3,0,0,2,0,0,0,14,14,10,0,1,70,0
38,29,2,2,0,0,0,0,0,8,8,0,1,1,39,0
141,29,2,2,1,2,0,0,0.028368794,34,11,34,1,0,381,1
36,14,2,0,0,0,0,0,0.083333333,9,7,9,1,1,113,1
50,17,3,0,0,3,0,0,0,9,9,7,0,1,1658,0
52,16,2,0,1,0,0,0,0.211538462,11,6,11,1,1,210,0
59,18,2,2,0,0,0,0,0,10,10,10,1,1,982,0
111,11,3,10,0,0,0,0,0.063063063,11,3,11,0,1,201,0
263,15,6,1,4,2,10,0,0.178707224,50,7,50,0,1,208,1
74,16,3,2,1,0,0,0,0,9,8,9,1,0,154,1
57,40,5,2,0,0,0,0,0,9,9,4,1,1,217,1
40,26,4,0,0,0,0,0,0.05,9,9,5,1,1,217,1
198,19,6,4,2,3,0,0,0.191919192,29,9,29,1,1,52,1
43,36,4,0,0,0,0,0,0,8,8,0,1,1,181,1
28,20,2,1,0,0,0,0,0,6,6,0,1,0,287,0
47,39,2,0,0,0,0,0,0,25,25,0,1,1,0,1
128,50,4,1,3,2,0,0,0.140625,17,13,17,1,1,25,1
53,15,2,2,0,0,0,0,0,8,7,8,1,1,301,1
66,23,3,0,0,0,0,0,0.106060606,11,11,7,1,1,576,0
49,12,3,0,0,0,0,0,0,11,4,11,1,0,2784,0
30,21,2,1,0,0,0,0,0,8,8,0,0,0,307,0
47,18,3,0,0,0,0,0,0,10,10,8,1,0,497,0
34,16,2,0,0,0,0,0,0,9,9,4,0,0,902,0
60,28,2,0,0,1,0,0,0,20,20,10,1,0,393,0
32,24,3,0,0,0,0,0,0,13,13,0,0,0,314,1
28,19,2,0,0,0,0,0,0,11,11,0,1,0,130,0
40,16,3,1,0,0,0,0,0,7,7,5,1,0,339,1
63,12,3,2,0,2,0,0,0.111111111,11,4,11,1,0,116,0
154,30,6,4,3,0,0,0,0.12987013,15,15,14,1,0,184,1
26,18,2,0,0,0,0,0,0,10,10,0,0,0,237,0
22,13,2,0,0,0,0,0,0,7,7,0,0,1,386,0
54,16,3,4,0,0,0,0,0,8,8,8,1,0,258,0
97,17,4,0,0,0,0,0,0.18556701,32,6,32,0,1,0,1
82,36,5,3,2,0,0,0,0.109756098,8,7,8,1,0,231,1
120,42,4,0,3,2,0,0,0.141666667,17,13,17,1,0,15,1
32,14,2,0,0,0,0,0,0.0625,7,7,6,1,0,0,1
116,21,4,2,1,0,0,0,0,14,14,13,1,0,139,1
46,25,3,0,0,0,0,0,0.130434783,13,13,8,1,1,645,1
32,16,2,0,0,0,0,0,0,8,8,6,0,0,350,0
52,16,3,0,0,0,0,0,0,9,8,9,1,0,3298,0
44,14,2,0,0,0,0,0,0.113636364,10,5,10,1,0,2429,1
43,18,1,0,0,0,1,0,0.046511628,14,14,6,1,1,400,1
74,27,2,5,0,0,0,0,0.108108108,19,19,7,1,0,1786,0
45,16,4,0,0,0,0,0,0,8,4,8,1,1,0,0
43,17,2,1,0,0,0,0,0,11,9,11,0,1,279,0
58,17,2,3,0,0,0,0,0.068965517,11,9,11,1,0,1222,0
46,15,2,1,0,0,0,0,0,10,7,10,0,1,369,0
24,17,2,0,0,0,0,0,0,7,7,0,1,1,278,1
125,50,4,1,3,2,0,0,0.136,17,13,17,1,1,25,1
39,15,1,0,0,0,0,0,0.076923077,11,11,6,1,1,97,1
77,15,3,0,0,1,0,0,0.155844156,8,6,8,1,0,133,0
53,24,3,2,0,0,0,0,0.037735849,16,16,9,1,1,320,0
41,20,1,0,0,0,0,0,0,16,16,7,1,0,113,1
89,23,3,1,0,0,0,0,0.157303371,16,16,15,1,0,0,1
119,42,4,0,3,2,0,0,0.218487395,17,13,17,1,0,14,1
56,20,2,3,0,0,0,0,0.053571429,12,12,9,1,0,785,0
61,22,1,2,0,0,0,0,0.098360656,10,10,7,1,1,257,1
243,25,2,4,0,0,0,0,0.102880658,25,17,25,1,0,243,1
41,34,2,0,0,0,0,0,0.024390244,21,21,0,1,0,374,1
38,30,2,0,0,0,0,0,0.131578947,13,13,0,1,1,645,1
23,15,2,0,0,0,0,0,0,7,7,0,0,1,317,0
46,21,2,1,0,0,0,0,0.086956522,10,10,5,1,0,121,1
27,19,3,0,0,0,0,0,0,5,5,0,1,0,279,1
48,15,2,1,0,0,0,0,0.020833333,9,7,9,1,0,189,1
30,23,2,0,0,0,0,0,0,17,17,0,1,0,156,0
55,23,2,0,0,0,0,0,0.072727273,14,14,12,1,0,0,1
49,14,1,2,0,0,0,0,0,10,10,9,0,1,167,0
83,21,7,0,3,0,0,0,0.144578313,9,9,8,1,1,0,0
73,13,2,6,0,0,0,0,0,13,5,13,0,0,1342,0
96,19,3,7,0,0,0,0,0.083333333,11,9,11,1,0,737,0
46,16,2,1,0,0,0,0,0,8,8,6,0,1,310,0
34,16,2,0,0,0,0,0,0,9,9,4,0,1,904,0
28,20,2,0,0,0,0,0,0,12,12,0,0,0,223,1
32,15,2,0,0,0,0,0,0,8,7,8,1,0,230,0
70,21,3,0,0,0,0,0,0,14,13,14,1,0,335,1
210,18,2,0,3,1,0,0,0.323809524,64,14,64,1,0,268,1
24,15,2,0,0,0,0,0,0,7,7,0,1,1,264,0
83,11,1,8,0,0,0,0,0.012048193,8,7,8,0,0,167,0
132,16,3,1,1,0,0,0,0.060606061,41,6,41,1,0,272,1
69,23,2,1,0,0,0,0,0.115942029,20,8,20,1,0,272,1
72,15,3,0,0,2,0,0,0,10,7,10,1,0,2887,0
33,12,1,0,0,0,0,0,0,8,8,7,1,0,266,1
51,14,3,0,1,0,0,0,0.196078431,11,4,11,1,0,0,1
56,15,3,0,0,0,0,0,0,14,8,14,0,0,0,1
74,25,3,2,0,0,0,0,0.081081081,17,17,7,1,0,177,1
